Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date,Total_On_Board,Total_Fatal_Serious,Injury_Fraction,Destroyed,make_model
20001211X12309,Accident,BFO93LA078,1993-05-09,"FREDERICK, MD",United States,,,,,Non-Fatal,Substantial,N28681,De Havilland,DH-82A,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,25-10-1993,2.0,0.0,0.0,False,De Havilland DH-82A
20001211X12343,Incident,CHI93IA167,1993-05-10,"WEST CHICAGO, IL",United States,,,DPA,DUPAGE COUNTY,Incident,,N41SM,Cessna,550,No,2,Turbo Fan,Executive/corporate,0.0,0.0,0.0,5.0,VMC,Takeoff,Probable Cause,30-09-1994,5.0,0.0,0.0,False,Cessna 550
20001211X12428,Accident,LAX93LA213,1993-05-10,"SANTA YNEZ, CA",United States,,,IZA,SANTA YNEZ,Non-Fatal,Substantial,N76284,Cessna,152,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,Cruise,Probable Cause,26-09-1994,2.0,0.0,0.0,False,Cessna 152
20001211X12310,Accident,BFO93LA079,1993-05-10,"PITTSTOWN, NJ",United States,,,N40,SKY MANOR,Non-Fatal,Substantial,N54833,Cessna,172P,No,1,Piston,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,19-11-1993,1.0,0.0,0.0,False,Cessna 172P
20001211X12283,Accident,ATL93LA091,1993-05-10,"WILMINGTON, NC",United States,,,ILM,NEW HANOVER INTERNATIONAL,Non-Fatal,Substantial,N4856D,Cessna,172,No,1,Piston,Personal,0.0,0.0,0.0,1.0,VMC,Taxi,Probable Cause,19-11-1993,1.0,0.0,0.0,False,Cessna 172
20001211X12265,Accident,ANC93LA062,1993-05-10,"BLAIR LAKES, AK",United States,,,,NONE,Non-Fatal,Substantial,N6374B,Cessna,182,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,17-05-1994,2.0,0.0,0.0,False,Cessna 182
20001211X12373,Accident,DEN93LA055,1993-05-11,"WATKINS, CO",United States,,,FTG,FRONT RANGE,Non-Fatal,Destroyed,N7198Y,Piper,PA-30,No,2,Piston,Instructional,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,18-02-1994,2.0,0.0,0.0,True,Piper PA-30
20001211X12333,Accident,CHI93DER01,1993-05-11,"MADISON, MN",United States,,,DXX,MADISON,Fatal(1),Destroyed,N17FS,Pitts,S1,No,1,Piston,Personal,1.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,03-11-1993,1.0,1.0,1.0,True,Pitts S1
20001211X12293,Accident,BFO93FA082,1993-05-11,"LYBURN, WV",United States,,,,,Fatal(1),Destroyed,N45087,Piper,PA-32-300,No,1,Piston,Personal,1.0,0.0,0.0,0.0,VMC,Climb,Probable Cause,03-12-1993,1.0,1.0,1.0,True,Piper PA-32-300
20001211X12455,Accident,MIA93LA119,1993-05-11,"OCHOPEE, FL",United States,,,TNT,DADE COLLIER,Non-Fatal,Substantial,N9985V,Cessna,172M,No,1,Piston,Unknown,0.0,0.0,0.0,3.0,VMC,Takeoff,Probable Cause,25-03-1994,3.0,0.0,0.0,False,Cessna 172M
20001211X12471,Accident,SEA93LA104,1993-05-11,"SEASIDE, OR",United States,,,56S,SEASIDE MUNICIPAL,Non-Fatal,Substantial,N435BW,Beech,A36,No,1,Piston,Personal,0.0,0.0,4.0,0.0,VMC,Go-around,Probable Cause,13-10-1993,4.0,0.0,0.0,False,Beech A36
20001211X12427,Accident,LAX93LA212,1993-05-11,"ELKO, NV",United States,,,EKO,ELKO MUNI,Non-Fatal,Substantial,N714ZL,Cessna,152,No,2,Piston,Personal,0.0,0.0,2.0,0.0,VMC,Landing,Probable Cause,22-06-1994,2.0,0.0,0.0,False,Cessna 152
20001211X12391,Accident,FTW93LA151,1993-05-11,"VILLE PLATTE, LA",United States,,,NONE,PRIVATE,Non-Fatal,Substantial,N91AY,Grumman,G-164B,No,1,Piston,Aerial Application,0.0,0.0,0.0,1.0,VMC,Maneuvering,Probable Cause,25-10-1993,1.0,0.0,0.0,False,Grumman G-164B
20001211X12313,Accident,BFO93LA083,1993-05-12,"SHIRLEY, NY",United States,,,HWV,BROOKHAVEN,Non-Fatal,Destroyed,N8612V,Bellanca,7KCAB,No,1,Piston,Personal,0.0,0.0,1.0,0.0,VMC,Landing,Probable Cause,03-11-1993,1.0,0.0,0.0,True,Bellanca 7KCAB
20001211X12393,Accident,FTW93LA153,1993-05-12,"ARNAUDVILLE, LA",United States,,,,,Non-Fatal,Substantial,N6639Q,Grumman,G-164B,No,1,Piston,Aerial Application,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,25-10-1993,1.0,0.0,0.0,False,Grumman G-164B
20001211X12314,Accident,BFO93LA084,1993-05-12,"TARENTUM, PA",United States,,,9G1,WEST PENN,Non-Fatal,Substantial,N9891J,Cessna,A150M,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,19-11-1993,2.0,0.0,0.0,False,Cessna A150M
20001211X12374,Accident,DEN93LA057,1993-05-13,"DURANGO, CO",United States,,,5CO0,ANIMAS AIR PARK,Non-Fatal,Destroyed,N773JB,Cessna,182N,No,1,Piston,Business,0.0,2.0,2.0,0.0,IMC,Approach,Probable Cause,03-11-1993,4.0,2.0,0.5,True,Cessna 182N
20001211X12315,Accident,BFO93LA085,1993-05-13,"PAINTSVILLE, KY",United States,,,3I6,PAINTSVILLE-COMBS FIELD,Non-Fatal,Destroyed,N6001U,Piper,PA-28-140,No,1,Piston,Personal,0.0,2.0,0.0,0.0,VMC,Takeoff,Probable Cause,19-11-1993,2.0,2.0,1.0,True,Piper PA-28-140
20001211X12474,Accident,SEA93LA107,1993-05-13,"CODY, WY",United States,,,,,Non-Fatal,Substantial,N14NH,Robinson,R-22B,No,1,Piston,Ferry,0.0,0.0,0.0,2.0,VMC,Maneuvering,Probable Cause,10-02-1994,2.0,0.0,0.0,False,Robinson R-22B
20001211X12351,Accident,CHI93LA168,1993-05-13,"WASHINGTON, MO",United States,,,MO49,WASHINGTON MEMORIAL,Non-Fatal,Substantial,N10011,Cessna,150L,No,1,Piston,Instructional,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,15-11-1993,2.0,0.0,0.0,False,Cessna 150L
20001211X12353,Accident,CHI93LA170,1993-05-14,"OCONTO, NE",United States,,,,,Non-Fatal,Destroyed,N4503U,Air Tractor,AT-401,No,1,Piston,Aerial Application,0.0,0.0,1.0,0.0,VMC,Maneuvering,Probable Cause,15-11-1993,1.0,0.0,0.0,True,Air Tractor AT-401
20001211X12340,Accident,CHI93FA171,1993-05-14,"HUBBARDSTON, MI",United States,,,,,Fatal(1),Destroyed,N4563R,Piper,PA-28-140,No,1,Piston,Personal,1.0,1.0,0.0,0.0,VMC,Maneuvering,Probable Cause,27-09-1994,2.0,2.0,1.0,True,Piper PA-28-140
20001211X12395,Accident,FTW93LA155,1993-05-14,"DOUGHERTY, TX",United States,,,,,Non-Fatal,Substantial,N39663,Piper,PA-28-181,No,1,Piston,Personal,0.0,0.0,0.0,4.0,VMC,Cruise,Probable Cause,25-10-1993,4.0,0.0,0.0,False,Piper PA-28-181
20001211X12394,Accident,FTW93LA154,1993-05-14,"ROSELAND, LA",United States,,,,,Non-Fatal,Substantial,N407CS,Cessna,310D,No,2,Piston,Personal,0.0,1.0,1.0,0.0,VMC,Cruise,Probable Cause,30-06-1994,2.0,1.0,0.5,False,Cessna 310D
20001211X12354,Accident,CHI93LA172,1993-05-14,"WEST CHICAGO, IL",United States,,,DPA,DUPAGE COUNTY,Non-Fatal,Substantial,N2947E,Piper,PA-32-300,No,1,Piston,Personal,0.0,0.0,0.0,4.0,VMC,Landing,Probable Cause,03-11-1993,4.0,0.0,0.0,False,Piper PA-32-300
20001211X12477,Accident,SEA93LA110,1993-05-15,"PALOUSE, WA",United States,,,,,Non-Fatal,Destroyed,N9421T,Cessna,210,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,13-09-1994,2.0,0.0,0.0,True,Cessna 210
20001211X12398,Accident,FTW93LA159,1993-05-15,"DECATUR, TX",United States,,,,,Non-Fatal,Destroyed,N9901G,Cessna,A188A,No,1,Piston,Aerial Application,0.0,0.0,0.0,1.0,VMC,Maneuvering,Probable Cause,03-11-1993,1.0,0.0,0.0,True,Cessna A188A
20001211X12432,Accident,LAX93LA219,1993-05-15,"CONCORD, CA",United States,,,CCR,CONCORD BUCHANAN,Non-Fatal,Substantial,N735HD,Cessna,182Q,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,22-06-1994,2.0,0.0,0.0,False,Cessna 182Q
20001211X12396,Accident,FTW93LA156,1993-05-15,"TRUMANN, AR",United States,,,,,Non-Fatal,Substantial,N6556,Grumman,G-164A,No,1,Piston,Instructional,0.0,0.0,0.0,1.0,VMC,Maneuvering,Probable Cause,30-06-1994,1.0,0.0,0.0,False,Grumman G-164A
20001211X12376,Accident,DEN93LA059,1993-05-15,"FORT COLLINS, CO",United States,,,3V5,DOWNTWOWN FT. COLLINS,Non-Fatal,Substantial,N5225G,Cessna,305A,No,1,Piston,Business,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,15-11-1993,2.0,0.0,0.0,False,Cessna 305A
20001211X12355,Accident,CHI93LA173,1993-05-15,"THEDFORD, NE",United States,,,,,Non-Fatal,Substantial,N16686,Piper,PA-11,No,1,Piston,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,25-10-1993,1.0,0.0,0.0,False,Piper PA-11
20001211X12318,Accident,BFO93LA088,1993-05-15,"FAIRMONT, WV",United States,,,,,Non-Fatal,Substantial,N16224,Cessna,150L,No,1,Piston,Instructional,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,25-10-1993,2.0,0.0,0.0,False,Cessna 150L
20001211X12317,Accident,BFO93LA087,1993-05-15,"NORFOLK, VA",United States,,,,,Non-Fatal,Substantial,N68910,Cessna,152,No,1,Piston,Instructional,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,03-12-1993,1.0,0.0,0.0,False,Cessna 152
20001211X12316,Accident,BFO93LA086,1993-05-15,"BATH, NY",United States,,,23NY,JOLAMTRA,Non-Fatal,Substantial,N21137,Cessna,182P,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,25-10-1993,2.0,0.0,0.0,False,Cessna 182P
20001211X12448,Accident,MIA93FA121,1993-05-16,"PARKER, FL",United States,,,,,Fatal(2),Destroyed,N970B,Bell,47-G,No,1,Piston,Aerial Observation,2.0,0.0,0.0,0.0,VMC,Approach,Probable Cause,30-06-1994,2.0,2.0,1.0,True,Bell 47-G
20001211X12410,Accident,LAX93FA215,1993-05-16,"GRASS VALLEY, CA",United States,,,017,NEVADA COUNTY,Fatal(2),,N26075,Piper,PA-28-161,No,1,Piston,Personal,2.0,2.0,0.0,0.0,VMC,Go-around,Probable Cause,30-06-1994,4.0,4.0,1.0,False,Piper PA-28-161
20001211X12294,Accident,BFO93FA093,1993-05-16,"HANCOCK, MD",United States,,,,,Fatal(1),Destroyed,N8247G,Piper,PA-28RT-201,No,1,Piston,Personal,1.0,0.0,0.0,0.0,IMC,Cruise,Probable Cause,17-05-1994,1.0,1.0,1.0,True,Piper PA-28RT-201
20001211X12408,Accident,FTW93TA#04,1993-05-16,"GODLEY, TX",United States,,,,,Non-Fatal,Substantial,N2520S,Piper,PA-18-150,No,0,Unknown,Public Aircraft,0.0,1.0,0.0,0.0,VMC,Unknown,Probable Cause,30-11-2007,1.0,1.0,1.0,False,Piper PA-18-150
20001211X12397,Accident,FTW93LA157,1993-05-16,"MARIETTA, OK",United States,,,T40,MCGEHEE'S,Non-Fatal,Substantial,N6244D,Aero Commander,680,No,2,Piston,Personal,0.0,0.0,2.0,2.0,VMC,Landing,Probable Cause,03-11-1993,4.0,0.0,0.0,False,Aero Commander 680
20001211X12377,Accident,DEN93LA060,1993-05-16,"MEAD, CO",United States,,,,,Non-Fatal,Substantial,N38Q,Bell,206L-1,No,1,Turbo Shaft,Business,0.0,0.0,2.0,5.0,VMC,Maneuvering,Probable Cause,03-11-1993,7.0,0.0,0.0,False,Bell 206L-1
20001211X12358,Accident,CHI93LA176,1993-05-16,"PLAINWELL, MI",United States,,,61D,OTSEGO-PLAINWELL MUNI.,Non-Fatal,Substantial,N8657B,Cessna,172,No,1,Piston,Personal,0.0,0.0,1.0,1.0,VMC,Standing,Probable Cause,25-10-1993,2.0,0.0,0.0,False,Cessna 172
20001211X12356,Accident,CHI93LA174,1993-05-16,"SPRINGPORT, MI",United States,,,,,Non-Fatal,Substantial,N35HM,Lake,LA-4-200,No,1,Piston,Personal,0.0,0.0,2.0,0.0,VMC,Takeoff,Probable Cause,25-10-1993,2.0,0.0,0.0,False,Lake LA-4-200
20001211X12320,Accident,BFO93LA090,1993-05-16,"MANASSAS, VA",United States,,,,,Non-Fatal,Substantial,N5416T,Cessna,172E,No,1,Piston,Personal,0.0,0.0,2.0,0.0,VMC,Cruise,Probable Cause,03-12-1993,2.0,0.0,0.0,False,Cessna 172E
20001211X12285,Accident,ATL93LA093,1993-05-16,"GRANDVIEW, TN",United States,,,,,Non-Fatal,Substantial,N6231B,Cessna,152,No,1,Piston,Instructional,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,22-06-1994,1.0,0.0,0.0,False,Cessna 152
20001211X12267,Accident,ANC93LA065,1993-05-16,"ROHN ROADHOUSE, AK",United States,,,,TATINA RIVER,Non-Fatal,Substantial,N736BY,Cessna,172K,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,17-05-1994,2.0,0.0,0.0,False,Cessna 172K
20001211X12266,Accident,ANC93LA063,1993-05-17,"DEADHORSE, AK",United States,,,SCC,DEADHORSE,Non-Fatal,Substantial,N734GW,Cessna,206,No,1,Piston,Unknown,0.0,0.0,0.0,1.0,IMC,Taxi,Probable Cause,15-09-1994,1.0,0.0,0.0,False,Cessna 206
20001211X12431,Accident,LAX93LA218,1993-05-17,"HAYWARD, CA",United States,,,HWD,HAYWARD MUNICIPAL,Non-Fatal,Substantial,N7687N,Beech,36,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,Climb,Probable Cause,01-08-1994,2.0,0.0,0.0,False,Beech 36
20001211X12430,Accident,LAX93LA217,1993-05-17,"JEAN, NV",United States,,,OL7,JEAN,Non-Fatal,Substantial,N410DS,Piper,PA-34-200,No,2,Piston,Personal,0.0,0.0,0.0,6.0,VMC,Cruise,Probable Cause,15-11-1993,6.0,0.0,0.0,False,Piper PA-34-200
20001211X12382,Accident,FTW93FA158,1993-05-17,"WEATHERFORD, TX",United States,,,WEA,PARKER COUNTY,Non-Fatal,Substantial,N4924Z,Piper,PA-22-108,No,1,Piston,Personal,0.0,2.0,0.0,0.0,VMC,Approach,Probable Cause,30-06-1994,2.0,2.0,1.0,False,Piper PA-22-108
20001211X12323,Accident,BFO93LA094,1993-05-17,"CANTON, KY",United States,,,,,Non-Fatal,Substantial,N6943W,Piper,PA-28-140,No,1,Piston,Personal,0.0,0.0,0.0,4.0,VMC,Descent,Probable Cause,17-05-1994,4.0,0.0,0.0,False,Piper PA-28-140
20001211X12322,Accident,BFO93LA092,1993-05-17,"CAPE MAY, NJ",United States,,,WWD,CAPE MAY COUNTY,Non-Fatal,Substantial,N5215Q,Cessna,152,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,30-06-1994,2.0,0.0,0.0,False,Cessna 152
20001211X12478,Accident,SEA93LA111,1993-05-18,"WALLA WALLA, WA",United States,,,ALW,WALLA WALLA REGIONAL,Non-Fatal,Substantial,N81829,Aeronca,7AC,No,1,Piston,Personal,0.0,0.0,2.0,0.0,VMC,Landing,Probable Cause,10-02-1994,2.0,0.0,0.0,False,Aeronca 7AC
20001211X12456,Accident,MIA93LA122,1993-05-18,"DESTIN, FL",United States,,,81J,DESTIN/FT. WALTON BEACH,Non-Fatal,Substantial,N4579W,Rockwell,112TC,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,03-11-1993,2.0,0.0,0.0,False,Rockwell 112TC
20001211X12321,Accident,BFO93LA091,1993-05-18,"PETERSBURG, OH",United States,,,,PRIVATE AIRSTRIP,Non-Fatal,Substantial,N7355E,Cessna,172N,No,1,Piston,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,26-09-1994,1.0,0.0,0.0,False,Cessna 172N
20001211X12268,Accident,ANC93LA066,1993-05-19,"KETCHIKAN, AK",United States,,,,,Non-Fatal,Destroyed,N8237V,Cessna,180H,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,17-05-1994,2.0,0.0,0.0,True,Cessna 180H
20001211X12481,Accident,SEA93LA114,1993-05-19,"MOSCOW, ID",United States,,,,,Non-Fatal,Substantial,N51458,Maule,M-4-210C,No,1,Piston,Personal,0.0,0.0,0.0,1.0,VMC,Maneuvering,Probable Cause,10-02-1994,1.0,0.0,0.0,False,Maule M-4-210C
20001211X12479,Accident,SEA93LA112,1993-05-19,"HARDIN, MT",United States,,,MT02,FAIRGROUNDS AIRPARK,Non-Fatal,Substantial,N9041R,Boeing,A75N1,No,1,Piston,Ferry,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,19-11-1993,1.0,0.0,0.0,False,Boeing A75N1
20001211X12399,Accident,FTW93LA160,1993-05-19,"BELMONT, LA",United States,,,,,Non-Fatal,Substantial,N25051,Cessna,152,No,1,Piston,Instructional,0.0,0.0,0.0,2.0,VMC,Climb,Probable Cause,25-10-1993,2.0,0.0,0.0,False,Cessna 152
20001211X12357,Accident,CHI93LA175,1993-05-19,"MEXICO, MO",United States,,,,,Non-Fatal,Substantial,N8787L,Piper,PA-25-235,No,1,Piston,Aerial Application,0.0,1.0,0.0,0.0,VMC,Maneuvering,Probable Cause,17-08-1994,1.0,1.0,1.0,False,Piper PA-25-235
20001211X12459,Accident,MIA93LA125,1993-05-20,"SARASOTA, FL",United States,,,,,Non-Fatal,Substantial,N46937,Hiller,UH-12C,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,Cruise,Probable Cause,03-12-1993,2.0,0.0,0.0,False,Hiller UH-12C
20001211X12458,Accident,MIA93LA124,1993-05-20,"LEESBURG, FL",United States,,,LEE,LEESBURG MUNICIPAL,Non-Fatal,Substantial,N93137,Cessna,152,No,1,Piston,Personal,0.0,0.0,2.0,0.0,VMC,Go-around,Probable Cause,03-12-1993,2.0,0.0,0.0,False,Cessna 152
20001211X12457,Accident,MIA93LA123,1993-05-20,"FORT LAUDERDALE, FL",United States,,,FXE,FORT LAUDERDALE EXECUTIVE,Non-Fatal,Substantial,N5338V,Cessna,172RG,No,1,Piston,Instructional,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,03-12-1993,2.0,0.0,0.0,False,Cessna 172RG
20001211X12484,Accident,SEA93LA117,1993-05-21,"BRIGHAM CITY, UT",United States,,,BMC,BRIGHAM CITY MUNICIPAL,Fatal(1),Destroyed,N8589K,Stinson,108-1,No,1,Piston,Personal,1.0,0.0,2.0,0.0,VMC,Takeoff,Probable Cause,03-11-1993,3.0,1.0,0.3333333333333333,True,Stinson 108-1
20001211X12449,Accident,MIA93FA127,1993-05-21,"DEERFIELD BEACH, FL",United States,,,,,Fatal(4),Destroyed,N4931D,Cessna,172N,No,1,Piston,Unknown,4.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,26-09-1994,4.0,4.0,1.0,True,Cessna 172N
20001211X12361,Accident,CHI93LA179,1993-05-21,"BERLIN, WI",United States,,,,,Non-Fatal,Destroyed,N8458E,Bell,47,No,1,Piston,Aerial Application,0.0,0.0,1.0,0.0,VMC,Maneuvering,Probable Cause,18-02-1994,1.0,0.0,0.0,True,Bell 47
20001211X12359,Accident,CHI93LA177,1993-05-21,"CRAWFORD, NE",United States,,,,,Fatal(1),Destroyed,N2976N,Cessna,120,No,1,Piston,Personal,1.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,28-02-1994,1.0,1.0,1.0,True,Cessna 120
20001211X12330,Accident,CHI93DCD02,1993-05-21,"ESSEX, IA",United States,,,,,Fatal(1),Destroyed,N6453Z,Piper,PA-25,No,1,Piston,Aerial Application,1.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,19-12-1994,1.0,1.0,1.0,True,Piper PA-25
20001211X12460,Accident,MIA93LA126,1993-05-21,"TITUSVILLE, FL",United States,,,X21,ARTHUR DUNN AIRPARK,Non-Fatal,Substantial,N48021,Cessna,170B,No,1,Piston,Business,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,03-12-1993,1.0,0.0,0.0,False,Cessna 170B
20001211X12433,Accident,LAX93LA220,1993-05-21,"VACAVILLE, CA",United States,,,O45,NUT TREE,Non-Fatal,Substantial,N9461P,Piper,PA-18-150,No,1,Piston,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,30-06-1994,1.0,0.0,0.0,False,Piper PA-18-150
20001211X12360,Accident,CHI93LA178,1993-05-21,"HARRISONVILLE, MO",United States,,,MO85,LAWRENCE SMITH MEMORIAL,Non-Fatal,Substantial,N4426Q,Cessna,188A,No,1,Piston,Aerial Application,0.0,0.0,0.0,1.0,VMC,,Probable Cause,25-10-1993,1.0,0.0,0.0,False,Cessna 188A
20001211X12325,Accident,BFO93LA096,1993-05-21,"CUMBERLAND, RI",United States,,,,,Non-Fatal,Substantial,N4467K,Ryan,NAVION,No,1,Piston,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,17-05-1994,1.0,0.0,0.0,False,Ryan NAVION
20001211X12401,Accident,FTW93LA162,1993-05-22,"TIMBALIER ISLE, LA",United States,,,,,Non-Fatal,Substantial,N3588,Cessna,A185F,No,1,Piston,Unknown,0.0,0.0,0.0,4.0,VMC,Takeoff,Probable Cause,25-10-1993,4.0,0.0,0.0,False,Cessna A185F
20001211X12493,Accident,SEA93LA138,1993-05-22,"BULLFROG, UT",United States,,,U07,BULLFROG,Non-Fatal,Substantial,N620E,Beech,60,No,2,Piston,Personal,0.0,0.0,0.0,4.0,VMC,Landing,Probable Cause,17-05-1994,4.0,0.0,0.0,False,Beech 60
20001211X12287,Accident,ATL93LA095,1993-05-22,"ATHENS, TN",United States,,,MMI,MCMINN COUNTY,Non-Fatal,Substantial,N1497V,Cessna,172,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,Approach,Probable Cause,15-11-1993,2.0,0.0,0.0,False,Cessna 172
20001211X12277,Accident,ANC93LA086,1993-05-22,"BARROW, AK",United States,,,BRW,BARROW,Non-Fatal,Substantial,N75LE,Cessna,185,No,1,Piston,Personal,0.0,0.0,0.0,2.0,IMC,Takeoff,Probable Cause,30-06-1994,2.0,0.0,0.0,False,Cessna 185
20001211X12378,Accident,DEN93LA061,1993-05-23,"BUENA VISTA, CO",United States,,,7V1,BUENA VISTA,Non-Fatal,Destroyed,N4881G,Cessna,172N,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,03-11-1993,2.0,0.0,0.0,True,Cessna 172N
20001211X12487,Accident,SEA93LA120,1993-05-23,"LOWELL, ID",United States,,,,,Non-Fatal,Substantial,N4080Y,Cessna,185A,No,1,Piston,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,01-08-1994,1.0,0.0,0.0,False,Cessna 185A
20001211X12485,Accident,SEA93LA118,1993-05-23,"BELLINGHAM, WA",United States,,,BLI,BELLINGHAM INTERNATIONAL,Non-Fatal,Substantial,N63531,Cessna,150M,No,1,Piston,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,19-11-1993,1.0,0.0,0.0,False,Cessna 150M
20001211X12450,Accident,MIA93FA129,1993-05-23,"OXFORD, MS",United States,,,UOX,UNIVERSITY-OXFORD,Non-Fatal,Substantial,N3144H,Beech,F33A,No,1,Piston,Personal,0.0,2.0,0.0,0.0,VMC,Takeoff,Probable Cause,20-10-1994,2.0,2.0,1.0,False,Beech F33A
20001211X12434,Accident,LAX93LA221,1993-05-23,"HOLLISTER, CA",United States,,,,,Non-Fatal,Substantial,N3051J,Cessna,150E,No,1,Piston,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,26-09-1994,1.0,0.0,0.0,False,Cessna 150E
20001211X12288,Accident,ATL93LA096,1993-05-23,"HARTSELLE, AL",United States,,,NONE,PRIVATE,Non-Fatal,Substantial,N47GE,Cessna,182Q,No,1,Piston,Instructional,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,28-02-1994,2.0,0.0,0.0,False,Cessna 182Q
20001211X12437,Accident,LAX93LA225,1993-05-24,"PAGE, AZ",United States,,,,,Fatal(1),Destroyed,N734DB,Cessna,172N,No,1,Piston,Personal,1.0,0.0,0.0,0.0,VMC,Cruise,Probable Cause,30-06-1994,1.0,1.0,1.0,True,Cessna 172N
20001211X12435,Accident,LAX93LA222,1993-05-24,"RENO, NV",United States,,,,,Non-Fatal,Substantial,N642WR,Cessna,182P,No,1,Piston,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,22-06-1994,1.0,0.0,0.0,False,Cessna 182P
20001211X12488,Accident,SEA93LA121,1993-05-25,"AFTON, WY",United States,,,AFO,AFTON,Non-Fatal,Destroyed,N7569Y,Piper,PA-30,No,2,Piston,Personal,0.0,2.0,0.0,0.0,VMC,Takeoff,Probable Cause,25-03-1994,2.0,2.0,1.0,True,Piper PA-30
20001211X12411,Accident,LAX93FA223,1993-05-25,"LOMPOC, CA",United States,,,,,Fatal(2),Destroyed,N4783J,Cessna,172N,No,1,Piston,Personal,2.0,0.0,0.0,0.0,IMC,Cruise,Probable Cause,19-05-1994,2.0,2.0,1.0,True,Cessna 172N
20001211X12372,Accident,DEN93FA063,1993-05-25,"WESTCLIFFE, CO",United States,,,,,Fatal(2),Destroyed,N5741Q,Mooney,M20E,No,1,Piston,Business,2.0,0.0,0.0,0.0,VMC,Cruise,Probable Cause,03-11-1993,2.0,2.0,1.0,True,Mooney M20E
20001211X12269,Accident,ANC93LA068,1993-05-25,"KIVALINA, AK",United States,,,KVL,KIVALINA,Non-Fatal,Substantial,N401NA,Cessna,402B,No,2,Piston,Unknown,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,18-08-1994,2.0,0.0,0.0,False,Cessna 402B
20001211X12489,Accident,SEA93LA122,1993-05-25,"MOUNTAIN HOME, ID",United States,,,,,Non-Fatal,Substantial,N5203X,Cessna,TU206G,No,1,Piston,Business,0.0,0.0,0.0,3.0,VMC,Landing,Probable Cause,03-12-1993,3.0,0.0,0.0,False,Cessna TU206G
20001211X12436,Accident,LAX93LA224,1993-05-25,"PACOIMA, CA",United States,,,WHP,WHITEMAN AIRPORT,Non-Fatal,Substantial,N2312N,Robinson,R-22,No,1,Piston,Instructional,0.0,0.0,0.0,1.0,VMC,Taxi,Probable Cause,30-06-1994,1.0,0.0,0.0,False,Robinson R-22
